X (g),Y (g),Z (g),Timestamp,time (s)
0.97,-0.25,0.08,2025-02-11 10:43:39,0.0
0.97,-0.25,0.09,2025-02-11 10:43:39,0.012987012987012988
0.96,-0.24,0.09,2025-02-11 10:43:39,0.025974025974025976
0.96,-0.24,0.08,2025-02-11 10:43:39,0.03896103896103896
0.95,-0.21,0.09,2025-02-11 10:43:39,0.05194805194805195
0.95,-0.2,0.09,2025-02-11 10:43:39,0.06493506493506494
0.95,-0.2,0.1,2025-02-11 10:43:39,0.07792207792207792
0.95,-0.19,0.1,2025-02-11 10:43:39,0.09090909090909091
0.95,-0.19,0.1,2025-02-11 10:43:39,0.1038961038961039
0.95,-0.19,0.1,2025-02-11 10:43:39,0.1168831168831169
0.95,-0.19,0.1,2025-02-11 10:43:39,0.12987012987012989
0.96,-0.19,0.09,2025-02-11 10:43:39,0.14285714285714288
0.96,-0.19,0.1,2025-02-11 10:43:39,0.15584415584415584
0.97,-0.2,0.1,2025-02-11 10:43:39,0.16883116883116883
0.96,-0.2,0.1,2025-02-11 10:43:39,0.18181818181818182
0.96,-0.2,0.11,2025-02-11 10:43:39,0.19480519480519481
0.95,-0.21,0.11,2025-02-11 10:43:39,0.2077922077922078
0.95,-0.21,0.11,2025-02-11 10:43:39,0.2207792207792208
0.94,-0.21,0.11,2025-02-11 10:43:39,0.2337662337662338
0.94,-0.21,0.12,2025-02-11 10:43:39,0.24675324675324678
0.94,-0.2,0.12,2025-02-11 10:43:39,0.25974025974025977
0.94,-0.2,0.13,2025-02-11 10:43:39,0.27272727272727276
0.95,-0.2,0.13,2025-02-11 10:43:39,0.28571428571428575
0.96,-0.2,0.13,2025-02-11 10:43:39,0.29870129870129875
0.96,-0.2,0.13,2025-02-11 10:43:39,0.3116883116883117
0.96,-0.21,0.13,2025-02-11 10:43:39,0.3246753246753247
0.94,-0.23,0.13,2025-02-11 10:43:39,0.33766233766233766
0.92,-0.24,0.12,2025-02-11 10:43:39,0.35064935064935066
0.91,-0.22,0.13,2025-02-11 10:43:39,0.36363636363636365
0.89,-0.23,0.13,2025-02-11 10:43:39,0.37662337662337664
