X (g),Y (g),Z (g),Timestamp,time (s)
0.93,0.32,0.1,2025-02-04 14:08:02,0.0
0.93,0.32,0.1,2025-02-04 14:08:02,0.009708737864077669
0.94,0.32,0.09,2025-02-04 14:08:02,0.019417475728155338
0.94,0.32,0.09,2025-02-04 14:08:02,0.029126213592233007
0.94,0.32,0.1,2025-02-04 14:08:02,0.038834951456310676
0.94,0.32,0.1,2025-02-04 14:08:02,0.04854368932038834
0.94,0.32,0.1,2025-02-04 14:08:02,0.058252427184466014
0.93,0.31,0.1,2025-02-04 14:08:02,0.06796116504854369
0.93,0.31,0.1,2025-02-04 14:08:02,0.07766990291262135
0.93,0.3,0.1,2025-02-04 14:08:02,0.08737864077669902
0.92,0.3,0.09,2025-02-04 14:08:02,0.09708737864077668
0.91,0.29,0.08,2025-02-04 14:08:02,0.10679611650485436
0.91,0.29,0.07,2025-02-04 14:08:02,0.11650485436893203
0.9,0.29,0.07,2025-02-04 14:08:02,0.1262135922330097
0.9,0.28,0.06,2025-02-04 14:08:02,0.13592233009708737
0.9,0.27,0.07,2025-02-04 14:08:02,0.14563106796116504
0.91,0.26,0.07,2025-02-04 14:08:02,0.1553398058252427
0.91,0.26,0.07,2025-02-04 14:08:02,0.16504854368932037
0.91,0.25,0.07,2025-02-04 14:08:02,0.17475728155339804
0.9,0.25,0.08,2025-02-04 14:08:02,0.1844660194174757
0.9,0.25,0.07,2025-02-04 14:08:02,0.19417475728155337
0.9,0.26,0.07,2025-02-04 14:08:02,0.20388349514563106
0.9,0.27,0.07,2025-02-04 14:08:02,0.21359223300970873
0.9,0.26,0.08,2025-02-04 14:08:02,0.2233009708737864
0.89,0.26,0.07,2025-02-04 14:08:02,0.23300970873786406
0.89,0.26,0.07,2025-02-04 14:08:02,0.24271844660194172
0.91,0.26,0.06,2025-02-04 14:08:02,0.2524271844660194
0.92,0.26,0.06,2025-02-04 14:08:02,0.2621359223300971
0.94,0.26,0.07,2025-02-04 14:08:02,0.27184466019417475
0.95,0.27,0.07,2025-02-04 14:08:02,0.2815533980582524
0.95,0.27,0.07,2025-02-04 14:08:02,0.2912621359223301
0.96,0.28,0.07,2025-02-04 14:08:02,0.30097087378640774
0.94,0.29,0.07,2025-02-04 14:08:02,0.3106796116504854
0.93,0.3,0.07,2025-02-04 14:08:02,0.3203883495145631
0.93,0.3,0.07,2025-02-04 14:08:02,0.33009708737864074
0.92,0.3,0.07,2025-02-04 14:08:02,0.3398058252427184
0.92,0.3,0.07,2025-02-04 14:08:02,0.3495145631067961
0.92,0.31,0.07,2025-02-04 14:08:02,0.35922330097087374
0.92,0.31,0.07,2025-02-04 14:08:02,0.3689320388349514
0.93,0.31,0.07,2025-02-04 14:08:02,0.37864077669902907
